name,type,address,latitude,longitude,opening_hours,freguesia
,yes,nan nan,41.16215320300499,-8.658552838054678,,Porto
,yes,nan nan,41.16206628774064,-8.65864231021425,,Porto
,yes,nan nan,41.1619627482903,-8.658747948030811,,Porto
,yes,nan nan,41.16160305403909,-8.65875349578319,,Porto
,yes,nan nan,41.16128747282034,-8.658946640384698,,Porto
,yes,nan nan,41.16143937837262,-8.65892465422778,,Porto
,yes,nan nan,41.16127516782773,-8.658709891563838,,Porto
,yes,nan nan,41.16122304685157,-8.658657330628154,,Porto
,yes,nan nan,41.16116121840601,-8.658615273839436,,Porto
,yes,nan nan,41.16110063725395,-8.658531260317766,,Porto
,yes,nan nan,41.16105217619074,-8.658429930375844,,Porto
,yes,nan nan,41.1611268350165,-8.658301374358233,,Porto
,yes,nan nan,41.16121331527934,-8.658383122072808,,Porto
,yes,nan nan,41.16126833181181,-8.658233035340018,,Porto
,yes,nan nan,41.16132332570034,-8.6581877765236,,Porto
,yes,nan nan,41.16137297803352,-8.658118628809532,,Porto
,yes,nan nan,41.1615286303043,-8.658589503796872,,Porto
,yes,nan nan,41.16144793199287,-8.658101735143175,,Porto
,yes,nan nan,41.16148525859289,-8.65801781581437,,Porto
,yes,nan nan,41.16167606561572,-8.658206305008193,,Porto
,yes,nan nan,41.16162363912986,-8.657904431637755,,Porto
,yes,nan nan,41.16168312730951,-8.65785318721542,,Porto
,yes,nan nan,41.1617428099139,-8.65814345648464,,Porto
,yes,nan nan,41.16180794359994,-8.658093851549568,,Porto
,yes,nan nan,41.161874255675485,-8.657744945678663,,Porto
,yes,nan nan,41.161937471642936,-8.65790674874222,,Porto
,yes,nan nan,41.16200039585906,-8.658136792756684,,Porto
,yes,nan nan,41.16208458749541,-8.657977193466143,,Porto
,yes,nan nan,41.162146920623975,-8.657966320541941,,Porto
,yes,nan nan,41.161992030088804,-8.658074729945222,,Porto
,yes,nan nan,41.16221560488613,-8.657919692085557,,Porto
,yes,nan nan,41.16203844575184,-8.65758913486595,,Porto
,yes,nan nan,41.162018887074936,-8.657724813670136,,Porto
,yes,nan nan,41.162081722226304,-8.657542892037153,,Porto
,yes,nan nan,41.16246974686406,-8.65797305142427,,Porto
,yes,nan nan,41.16229006411283,-8.657449480696782,,Porto
,yes,nan nan,41.162215893440816,-8.656775267664699,,Porto
,yes,nan nan,41.1618622491035,-8.657471089940923,,Porto
,yes,nan nan,41.16174271369687,-8.657004655641558,,Porto
,yes,nan nan,41.16184069639396,-8.657130890226947,,Porto
,yes,nan nan,41.16170914465941,-8.65720645249818,,Porto
,yes,nan nan,41.161648935270954,-8.657363849516868,,Porto
,yes,nan nan,41.16157776733547,-8.657575871289188,,Porto
,yes,nan nan,41.161512196819594,-8.657716826726247,,Porto
,yes,nan nan,41.16145871390209,-8.65774866465003,,Porto
,yes,nan nan,41.16141524366512,-8.65779427297121,,Porto
,yes,nan nan,41.16136215401404,-8.657854311736429,,Porto
,yes,nan nan,41.1613133041613,-8.65778453151991,,Porto
,yes,nan nan,41.16121453909314,-8.657963965730474,,Porto
,yes,nan nan,41.16273520341462,-8.658923168734011,,Porto
,yes,nan nan,41.16269150016142,-8.659185665760711,,Porto
,yes,nan nan,41.162716351901416,-8.65956097058513,,Porto
,yes,nan nan,41.16253468954248,-8.659871218590752,,Porto
,yes,nan nan,41.162415365444076,-8.660094478902089,,Porto
,yes,nan nan,41.1621677001159,-8.660406319929887,,Porto
,yes,nan nan,41.161932890630915,-8.660639801297398,,Porto
,yes,nan nan,41.1619991982738,-8.660847490163215,,Porto
,yes,nan nan,41.1620651255715,-8.660929264965153,,Porto
,yes,nan nan,41.16214315950401,-8.6611441300222,,Porto
,yes,nan nan,41.16178849729416,-8.660780823843725,,Porto
,yes,nan nan,41.16185675939437,-8.661092531349475,,Porto
,yes,nan nan,41.16216761786323,-8.661791826679714,,Porto
,yes,nan nan,41.16217982694846,-8.66165811612141,,Porto
,yes,nan nan,41.16227052735421,-8.661548113389589,,Porto
,yes,nan nan,41.16229463389457,-8.661438052763494,,Porto
,yes,nan nan,41.162242815108826,-8.661342708356065,,Porto
,yes,nan nan,41.162394886070246,-8.66057343326079,,Porto
,yes,nan nan,41.162343009589335,-8.660779439370545,,Porto
,yes,nan nan,41.16252334461777,-8.660697654945471,,Porto
,yes,nan nan,41.16263193943125,-8.660879773514585,,Porto
,yes,nan nan,41.16230810849911,-8.660952712131623,,Porto
,yes,nan nan,41.16233632330477,-8.661041132018543,,Porto
,yes,nan nan,41.16238641481535,-8.661185078814164,,Porto
,yes,nan nan,41.162470788191236,-8.661331949460989,,Porto
,yes,nan nan,41.162572809854105,-8.66128470236534,,Porto
,yes,nan nan,41.16299572874081,-8.661196579996785,,Porto
,yes,nan nan,41.16298040818296,-8.661091741471465,,Porto
,yes,nan nan,41.16290854323126,-8.660826662194273,,Porto
,yes,nan nan,41.16285764622261,-8.6604956151119,,Porto
,yes,nan nan,41.16280062562985,-8.660159428126104,,Porto
,yes,nan nan,41.16270066141242,-8.661087557046997,,Porto
,yes,nan nan,41.16191808852215,-8.663999007946668,,Porto
,yes,nan nan,41.162011799999995,-8.6636831,,Porto
,yes,nan nan,41.16219473766608,-8.663558932713684,,Porto
,yes,nan nan,41.16218081678306,-8.663348902194079,,Porto
,yes,nan nan,41.16225298293036,-8.663112501858983,,Porto
,yes,nan nan,41.16217474543173,-8.662808819914957,,Porto
,yes,nan nan,41.16225409583844,-8.662533534723634,,Porto
,yes,nan nan,41.16210642909885,-8.66304249697862,,Porto
,yes,nan nan,41.16226586599443,-8.662294900617827,,Porto
,yes,nan nan,41.16246985930637,-8.662366929471629,,Porto
,yes,nan nan,41.16229413242594,-8.662217818889312,,Porto
,yes,nan nan,41.16230636418676,-8.66209943355201,,Porto
,yes,nan nan,41.16235477483465,-8.661950755004428,,Porto
,yes,nan nan,41.16240859886609,-8.661764799781198,,Porto
,yes,nan nan,41.162501264579866,-8.661890556533619,,Porto
,yes,nan nan,41.16244888757431,-8.662015212660778,,Porto
,yes,nan nan,41.16261984906544,-8.662051294690581,,Porto
,yes,nan nan,41.16254046445941,-8.662182360987119,,Porto
,yes,nan nan,41.162739905369335,-8.662177020200868,,Porto
,yes,nan nan,41.162607656630854,-8.662400879413461,,Porto
,yes,nan nan,41.16280752828416,-8.662263307574937,,Porto
,yes,nan nan,41.162710623030996,-8.662464614593432,,Porto
,yes,nan nan,41.16286391750185,-8.662364054216797,,Porto
,yes,nan nan,41.16292479280533,-8.662463458754656,,Porto
,yes,nan nan,41.16276121201988,-8.662531406777365,,Porto
,yes,nan nan,41.16286017632672,-8.662567824040217,,Porto
,yes,nan nan,41.163014903486946,-8.662569248512288,,Porto
,yes,nan nan,41.162868831340425,-8.662802400864477,,Porto
,yes,nan nan,41.16261959999999,-8.662779650000001,,Porto
,yes,nan nan,41.16268934999999,-8.663101249999999,,Porto
,yes,nan nan,41.162396477328635,-8.663222690877506,,Porto
,yes,nan nan,41.163017281436666,-8.663494954911435,,Porto
,yes,nan nan,41.16257613964562,-8.663671987739788,,Porto
,yes,nan nan,41.16255158051609,-8.664074864893228,,Porto
,yes,nan nan,41.16311679193538,-8.66373788442689,,Porto
,yes,nan nan,41.16240591209647,-8.66394726388163,,Porto
,yes,nan nan,41.16248055928527,-8.664221113629106,,Porto
,yes,nan nan,41.16230799068279,-8.664149767759252,,Porto
,yes,nan nan,41.16225403024461,-8.664251132272563,,Porto
,yes,nan nan,41.16216657328433,-8.664424399691429,,Porto
,yes,nan nan,41.162108013417686,-8.664518067097099,,Porto
,yes,nan nan,41.16222818140591,-8.66470857823381,,Porto
,yes,nan nan,41.16202868347895,-8.66471277591127,,Porto
Edifício Antunes Guimarães,yes,102 Avenida do Doutor Antunes Guimarães,41.16441357148548,-8.66199544908576,,Ramalde
,apartments,nan nan,41.16372793277127,-8.662403210763221,,Ramalde
,yes,nan nan,41.16408589127968,-8.661715218009148,,Ramalde
,yes,nan nan,41.1546181687443,-8.673165638880398,,Porto
,yes,nan nan,41.15447057587094,-8.673396227585767,,Porto
,yes,nan nan,41.15441089337871,-8.673527438993421,,Porto
,yes,nan nan,41.15426634843543,-8.673371463287038,,Porto
,yes,nan nan,41.15425300087044,-8.673185885509206,,Porto
,yes,nan nan,41.15432411447556,-8.673056832027807,,Porto
,yes,nan nan,41.15413916666666,-8.673363,,Porto
,yes,nan nan,41.15411656982084,-8.673488778417765,,Porto
,yes,nan nan,41.15430392236984,-8.673750541379132,,Porto
,yes,nan nan,41.15422345260654,-8.673750475837968,,Porto
,yes,nan nan,41.15417282296882,-8.673770315342782,,Porto
,yes,nan nan,41.15412756176882,-8.673796385589345,,Porto
,yes,nan nan,41.15407231063512,-8.673783505899062,,Porto
,yes,nan nan,41.15400222871275,-8.67379848417009,,Porto
,yes,nan nan,41.15393260175673,-8.6738087406026,,Porto
,yes,nan nan,41.15386202284792,-8.673821697991157,,Porto
,yes,nan nan,41.15379804709629,-8.673834360558278,,Porto
,yes,nan nan,41.15370680117833,-8.673851312515158,,Porto
,yes,nan nan,41.15374554898388,-8.673640612420451,,Porto
,yes,nan nan,41.153611608348605,-8.673855231574487,,Porto
,yes,nan nan,41.15359232851907,-8.673500923558107,,Porto
,yes,nan nan,41.153550492659924,-8.673880808365718,,Porto
,yes,nan nan,41.1535340677971,-8.673718890129829,,Porto
,yes,432 Rua da Cerca,41.153478752629844,-8.673791347329766,,Porto
,yes,422 Rua da Cerca,41.15341474696754,-8.673802735999233,,Porto
,yes,416 Rua da Cerca,41.15336402161889,-8.673914497178531,,Porto
,yes,nan nan,41.153265050591045,-8.673937377619607,,Porto
,yes,nan nan,41.153115235168706,-8.673802335145048,,Porto
,yes,nan nan,41.153048991877036,-8.673125673430217,,Porto
,yes,nan nan,41.15303200363582,-8.673982572818483,,Porto
,yes,nan nan,41.15296102024341,-8.67398061848098,,Porto
,yes,nan nan,41.15289978628481,-8.674003154738928,,Porto
,yes,nan nan,41.152818170142844,-8.674017974343322,,Porto
,yes,nan nan,41.15278614978327,-8.673844954073948,,Porto
,yes,nan nan,41.15279540820797,-8.673477549521591,,Porto
,yes,nan nan,41.15279229544439,-8.673068997832399,,Porto
,yes,nan nan,41.15257582366962,-8.674037349658224,,Porto
,yes,nan nan,41.15245322516027,-8.673999280412708,,Porto
,yes,nan nan,41.15223565000001,-8.673872150000001,,Porto
,yes,nan nan,41.15225317589942,-8.673731460848474,,Porto
,yes,nan nan,41.15254700000001,-8.67275985,,Porto
,yes,nan nan,41.15239010795875,-8.672680230039225,,Porto
,yes,nan nan,41.15225443044144,-8.67263093435791,,Porto
,yes,nan nan,41.152177568819134,-8.672880228165058,,Porto
,yes,nan nan,41.15287375,-8.67373845,,Porto
,yes,nan nan,41.152287675909314,-8.674073850750856,,Porto
,yes,nan nan,41.152137100000004,-8.67409405,,Porto
,yes,nan nan,41.15213359060922,-8.673843958684376,,Porto
,yes,nan nan,41.152113898187736,-8.673669303819448,,Porto
,yes,nan nan,41.152098547662355,-8.673503438068629,,Porto
,yes,nan nan,41.15205317843356,-8.673336706523722,,Porto
,yes,nan nan,41.152057026067716,-8.67316781463184,,Porto
,yes,nan nan,41.15203696681118,-8.673010150656033,,Porto
,yes,nan nan,41.151996865099264,-8.672596172919958,,Porto
,yes,nan nan,41.151784268193175,-8.672446006804474,,Porto
,yes,nan nan,41.15181327960279,-8.673058323192832,,Porto
,yes,nan nan,41.1517454354917,-8.672937631753529,,Porto
,yes,nan nan,41.151696482523775,-8.672734209083083,,Porto
,yes,nan nan,41.15342531062928,-8.674630507082464,,Porto
,yes,nan nan,41.1534431858594,-8.674277407760286,,Porto
,yes,nan nan,41.15346823926205,-8.674447627802937,,Porto
,yes,nan nan,41.153694086215246,-8.674248214766797,,Porto
,yes,nan nan,41.15386078970389,-8.674383518627705,,Porto
,yes,nan nan,41.15395363984124,-8.674481566243479,,Porto
,yes,nan nan,41.15388958600407,-8.674553458661414,,Porto
,yes,nan nan,41.15369556073128,-8.674432326768807,,Porto
,yes,nan nan,41.153648042297085,-8.674628172201745,,Porto
,yes,nan nan,41.15377644684525,-8.67468673590947,,Porto
,yes,nan nan,41.153734401099165,-8.674824390161993,,Porto
,yes,nan nan,41.153690820212134,-8.674896396573041,,Porto
,yes,nan nan,41.15369633021892,-8.674986601167996,,Porto
,yes,nan nan,41.153459548517766,-8.674861469682927,,Porto
,yes,nan nan,41.15363351903211,-8.675028087032134,,Porto
,yes,nan nan,41.15359508709921,-8.675083253394282,,Porto
,yes,nan nan,41.153547764503635,-8.675122866618322,,Porto
,yes,nan nan,41.15350128551152,-8.675195503282675,,Porto
,yes,nan nan,41.153495957823296,-8.675334403849467,,Porto
,yes,128 Rua de Cândida Sá de Albergaria,41.15341609886258,-8.675473077124538,,Porto
,yes,nan nan,41.153371321551546,-8.675417231949757,,Porto
,yes,nan nan,41.15331920305976,-8.675374930649417,,Porto
,yes,nan nan,41.1533880145353,-8.675258560792738,,Porto
,yes,nan nan,41.15327760453194,-8.6753146130938,,Porto
,yes,nan nan,41.15324516258678,-8.67524557878628,,Porto
,yes,nan nan,41.15319161119769,-8.675205618797053,,Porto
,yes,nan nan,41.15315408543858,-8.675141556595968,,Porto
,yes,nan nan,41.15308745000001,-8.675105649999999,,Porto
,yes,nan nan,41.153407180848085,-8.674831245610516,,Porto
,yes,nan nan,41.15305514002247,-8.67437416464593,,Porto
,yes,nan nan,41.15309648314721,-8.674541532724207,,Porto
,yes,nan nan,41.15294987084026,-8.67452805008219,,Porto
,yes,nan nan,41.15288264888,-8.674821316523449,,Porto
,yes,nan nan,41.151532858775084,-8.63166381059338,,Porto
,yes,nan nan,41.15252866078425,-8.632193199924677,,Porto
,yes,nan nan,41.151828659970086,-8.631505648825485,,Porto
,yes,nan nan,41.15283598147687,-8.630888331502295,,Porto
,yes,nan nan,41.15288985862845,-8.638852595801158,,Porto
,yes,nan nan,41.15261131880011,-8.638769373880708,,Porto
Edifício A,university,nan nan,41.15023879171391,-8.637200936872167,,Porto
,yes,nan nan,41.152880435696275,-8.675410898690428,,Porto
,yes,nan nan,41.1530422980556,-8.675546530954469,,Porto
,yes,nan nan,41.15312603895586,-8.675587855011532,,Porto
,yes,nan nan,41.153210492624545,-8.675741242912682,,Porto
,yes,nan nan,41.153165372222674,-8.675813230930643,,Porto
,yes,nan nan,41.15308834141954,-8.675838891739685,,Porto
,yes,nan nan,41.1530748646344,-8.67592713845926,,Porto
,yes,nan nan,41.153045538552846,-8.676012123695957,,Porto
,yes,nan nan,41.15300533813885,-8.676094317141887,,Porto
,yes,nan nan,41.15296840328846,-8.676160674380345,,Porto
,yes,nan nan,41.152891000000004,-8.675743650000001,,Porto
,yes,nan nan,41.15278473494676,-8.675885987527362,,Porto
,yes,nan nan,41.15263741674856,-8.675733060578432,,Porto
,yes,nan nan,41.15277002840038,-8.675589944518455,,Porto
,yes,nan nan,41.152504307136844,-8.675608194913535,,Porto
,yes,nan nan,41.15245104987199,-8.675560810242708,,Porto
,yes,nan nan,41.15239660000001,-8.67551265,,Porto
,yes,nan nan,41.152487013769466,-8.675377624515153,,Porto
,yes,nan nan,41.15256795811775,-8.67538706379877,,Porto
,yes,nan nan,41.15273400074634,-8.675266140446949,,Porto
,yes,nan nan,41.15267803460905,-8.675210538699941,,Porto
,yes,nan nan,41.15261757847422,-8.675152043096455,,Porto
,yes,nan nan,41.1523069284042,-8.675906305492946,,Porto
,yes,nan nan,41.15227044310914,-8.676185895355525,,Porto
,yes,nan nan,41.15215746329361,-8.67607595465508,,Porto
,yes,nan nan,41.152137700000004,-8.676171700000001,,Porto
,yes,nan nan,41.15211948534421,-8.676258515941509,,Porto
,yes,nan nan,41.15209766728252,-8.676336741925867,,Porto
,yes,nan nan,41.15223481249074,-8.676501744092636,,Porto
,yes,nan nan,41.15239324107291,-8.676697550768854,,Porto
,yes,nan nan,41.152457853140476,-8.676430851515057,,Porto
,yes,nan nan,41.152629186096156,-8.67620850803381,,Porto
,yes,nan nan,41.15259078858032,-8.676148242487413,,Porto
,yes,nan nan,41.15255066542099,-8.67609180912433,,Porto
,yes,nan nan,41.15282710051535,-8.676348217637265,,Porto
,yes,nan nan,41.15280525952402,-8.67645531756908,,Porto
,yes,nan nan,41.15273748564833,-8.676516525310076,,Porto
,yes,nan nan,41.15271215624416,-8.676611205153465,,Porto
,yes,nan nan,41.15265821895938,-8.676657877259599,,Porto
,yes,nan nan,41.15261812674484,-8.67671727572078,,Porto
,yes,nan nan,41.15252598664479,-8.67683496054118,,Porto
,yes,nan nan,41.15243209213817,-8.67708120352299,,Porto
,yes,nan nan,41.15221300016486,-8.67694800605289,,Porto
,yes,nan nan,41.15211989910739,-8.676847652591823,,Porto
,yes,nan nan,41.152039380990836,-8.676721148688305,,Porto
,yes,nan nan,41.15190555242609,-8.676940205668465,,Porto
,yes,nan nan,41.15197981724915,-8.676934659021407,,Porto
,yes,nan nan,41.15200693633664,-8.677092190064867,,Porto
,yes,nan nan,41.152055207754195,-8.677138539575594,,Porto
,yes,nan nan,41.15212169765434,-8.67715141168664,,Porto
,yes,nan nan,41.15218891067321,-8.677187261016073,,Porto
,yes,nan nan,41.15232438221059,-8.67701100554074,,Porto
,yes,nan nan,41.15238264409775,-8.677154032086802,,Porto
,yes,nan nan,41.15232481356673,-8.677195270875858,,Porto
,yes,nan nan,41.15232770934634,-8.677277502692515,,Porto
,yes,nan nan,41.152232095001175,-8.677287434839132,,Porto
,yes,nan nan,41.15228305190476,-8.677376179732608,,Porto
,yes,nan nan,41.15199398480085,-8.677612645694527,,Porto
,yes,nan nan,41.15196799715976,-8.677532853258786,,Porto
,yes,nan nan,41.15192409989853,-8.677488019681128,,Porto
,yes,nan nan,41.1518798655067,-8.677446628297083,,Porto
,yes,nan nan,41.151663338243566,-8.677175738333572,,Porto
,yes,nan nan,41.15156592345169,-8.67706154698596,,Porto
,yes,nan nan,41.15153270885828,-8.677141258229826,,Porto
,yes,nan nan,41.151497619047326,-8.67721421599952,,Porto
,apartments,nan nan,41.15148470551964,-8.677362080181318,,Porto
,yes,nan nan,41.15155037561373,-8.677402896909124,,Porto
,yes,nan nan,41.15156295650531,-8.677259421867868,,Porto
,yes,nan nan,41.15135841216844,-8.677181325548105,,Porto
,yes,nan nan,41.15129659468774,-8.677139593769855,,Porto
,yes,nan nan,41.15133055218476,-8.67691668311219,,Porto
,yes,nan nan,41.15122059897905,-8.67699596467069,,Porto
,yes,nan nan,41.15128491812143,-8.676868717953125,,Porto
,yes,nan nan,41.15123879882378,-8.676827977211577,,Porto
,yes,nan nan,41.151177485390306,-8.676943314021289,,Porto
,yes,nan nan,41.1511069915008,-8.676759175356148,,Porto
,yes,nan nan,41.15115405038561,-8.676829725532208,,Porto
,yes,nan nan,41.15118099978231,-8.67734889165486,,Porto
,apartments,nan nan,41.15108625921107,-8.67722122046576,,Porto
,yes,nan nan,41.15101084889347,-8.677113231983006,,Porto
,apartments,nan nan,41.15098244382955,-8.677038487750039,,Porto
,apartments,nan nan,41.15095432611614,-8.676967708269666,,Porto
,apartments,nan nan,41.15090494898019,-8.676936159017345,,Porto
,apartments,nan nan,41.150825573140004,-8.676867591809222,,Porto
,yes,nan nan,41.15078173993721,-8.67680435204336,,Porto
,yes,nan nan,41.15071583665052,-8.676715990972886,,Porto
,apartments,nan nan,41.15067296818612,-8.676659660913003,,Porto
,apartments,nan nan,41.15063979133719,-8.676608486312949,,Porto
,apartments,nan nan,41.150602593121384,-8.676557503156904,,Porto
,apartments,nan nan,41.150562523244666,-8.676503111309401,,Porto
,apartments,nan nan,41.15045296824034,-8.676382217940704,,Porto
,apartments,nan nan,41.150376720733,-8.676332923010401,,Porto
,apartments,nan nan,41.150321836588546,-8.676285930051572,,Porto
,apartments,nan nan,41.15026809808702,-8.676241416893365,,Porto
,yes,nan nan,41.15070793766615,-8.676380191873164,,Porto
,yes,nan nan,41.150792382819596,-8.676471915472556,,Porto
,yes,nan nan,41.150866026645915,-8.676533283402765,,Porto
,yes,nan nan,41.15091561726736,-8.676583084426738,,Porto
,yes,nan nan,41.150961645891115,-8.67663635512113,,Porto
,yes,nan nan,41.15258582334117,-8.67815983193522,,Porto
,yes,nan nan,41.15253341201139,-8.678113979286332,,Porto
,yes,nan nan,41.15249159876662,-8.678068819203094,,Porto
,yes,nan nan,41.15244234941226,-8.678010404708884,,Porto
,yes,nan nan,41.15238700445139,-8.67794327774304,,Porto
,yes,nan nan,41.15230091231018,-8.677932501511266,,Porto
,yes,nan nan,41.15223553568985,-8.677903518980893,,Porto
,yes,nan nan,41.15130572911302,-8.676395742989724,,Porto
,yes,nan nan,41.15143641374436,-8.6764066169198,,Porto
,yes,nan nan,41.151308192629,-8.67656036656872,,Porto
,yes,nan nan,41.15135644431484,-8.676595331438744,,Porto
,yes,nan nan,41.15142529650906,-8.67661351816282,,Porto
,yes,nan nan,41.15147861201542,-8.676655831196372,,Porto
