name,highway,maxspeed,latitude,longitude,length,bridge,service,tunnel
,service,,41.17218256280843,-8.655979443758536,27.648000000000003,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17210075,-8.65585295,3.766,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17212265,-8.6558343,2.019,,,
,service,,41.17218256280843,-8.655979443758536,27.648000000000003,,driveway,
,service,,41.171987,-8.65606755,16.623,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1719423,-8.6559877,1.454,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17201715,-8.65592405,18.31,,,
,service,,41.171987,-8.65606755,16.623,,driveway,
,service,,41.1719786,-8.656145949999999,26.677,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1718763,-8.656043749999998,10.167,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1719258,-8.656001700000001,2.9,,,
,service,,41.1719786,-8.656145949999999,26.677,,driveway,
,service,,41.1718319,-8.65625905,25.68,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1717654,-8.656133,1.958,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1718054,-8.6561018,8.358,,,
,service,,41.1718319,-8.65625905,25.68,,driveway,
,service,,41.17179935,-8.65629625,27.198,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1716691,-8.65621375,17.236,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.171746150000004,-8.6561487,3.067,,,
,service,,41.17179935,-8.65629625,27.198,,driveway,
,service,,41.17163145,-8.656436249999999,27.111,,driveway,
,service,,41.17159935,-8.65646255,26.979,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17146665,-8.65638375,17.44,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17154965,-8.6563135,4.447,,,
,service,,41.17159935,-8.65646255,26.979,,driveway,
,service,,41.17146205,-8.65657445,26.386,,driveway,
,service,,41.171400739801776,-8.656542754765821,14.986,,driveway,
,service,,41.171265149999996,-8.65674065,26.646,,driveway,
,service,,41.17122689247866,-8.656761003281478,24.962,,driveway,
,service,,41.17113855,-8.6571056,7.913,,driveway,
,service,,41.17113855,-8.6571056,7.913,,driveway,
Rua do Revilão,tertiary,50,41.171118500000006,-8.6571464,3.457,,,
,tertiary,,41.176707050000005,-8.61186455,2.4,,,
,cycleway,,41.17686178852404,-8.612143032801885,58.688,,,
,tertiary,,41.1766169,-8.611703550000001,3.426,,,
Rua Coronel Almeida Valente,residential,,41.17647275555019,-8.61156886357033,38.022999999999996,,,
Rua Coronel Almeida Valente,tertiary,,41.17673535,-8.6119737,18.528,,,
,tertiary,,41.17664570869874,-8.611882867673632,12.526,,,
,tertiary,,41.17658935,-8.6118442,3.003,,,
,tertiary,,41.17658398342289,-8.611769573975744,10.547,,,
Rua Conde de Avranches,tertiary,,41.17693585,-8.610506449999999,209.932,,,
,tertiary,,41.17665423825382,-8.611690450000001,5.438,,,
,cycleway,,41.1769736,-8.610512450000002,208.23,,,
,tertiary,,41.17669876920772,-8.611709259807295,5.22,,,
,cycleway,,41.176404399999996,-8.613635500000001,76.691,,,
Rua do Amial,secondary,,41.1763612,-8.614091,6.252,,,
Rua do Amial,secondary,,41.17603632722606,-8.613977127661927,68.57300000000001,,,
Rua Sá de Miranda,residential,,41.175967400000005,-8.613056,115.042,,,
Rua Sá de Miranda,residential,,41.1764904,-8.61319105,3.444,,,
,cycleway,,41.176558179951876,-8.612509014459237,115.258,,,
,cycleway,,41.17715715,-8.61275355,62.809,,,
,service,,41.17700215,-8.61243655,4.909,,parking_aisle,
,service,,41.17736961550743,-8.612248204338341,84.826,,parking_aisle,
,cycleway,,41.1774784,-8.61359045,94.482,,,
,service,,41.1772713,-8.61309945,5.394,,parking_aisle,
,service,,41.17747092655269,-8.612981695447996,43.339000000000006,,parking_aisle,
Rua do Amial,secondary,,41.17764475,-8.6140994,4.423,,,
Rua do Amial,secondary,,41.17808652953843,-8.614063292135995,93.97,,,
,tertiary,,41.176725905493136,-8.611791909551789,11.334,,,
,cycleway,,41.17728205,-8.6092689,10.949,,,
,cycleway,,41.1769736,-8.610512450000002,208.23,,,
,footway,,41.17725520000001,-8.6093259,3.187,,,
,footway,,41.177284400000005,-8.6093388,3.656,,,
,footway,,41.177316950000005,-8.609353200000001,3.973,,,
,footway,,41.17722315,-8.6093117,4.327,,,
,footway,,41.17722315,-8.6093117,4.327,,,
,footway,,41.17725520000001,-8.6093259,3.187,,,
Rua Conde de Avranches,tertiary,,41.17725181111617,-8.609260211192838,10.244,,,
,service,,41.17077,-8.657422400000002,4.224,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.17077195,-8.657450350000001,2.174,,,
,service,,41.17077,-8.657422400000002,4.224,,parking_aisle,
,service,,41.1708505,-8.6573584,4.064,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.17084145,-8.65739415,4.778,,,
,service,,41.1708505,-8.6573584,4.064,,parking_aisle,
,service,,41.17091915,-8.6573037,3.969,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.170908499999996,-8.657340000000001,5.414,,,
,service,,41.17091915,-8.6573037,3.969,,parking_aisle,
,service,,41.17102915,-8.65721905,3.384,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.1710268,-8.65724445,3.045,,,
,service,,41.17102915,-8.65721905,3.384,,parking_aisle,
,service,,41.17100525,-8.657236950000001,3.585,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.170972199999994,-8.65728855,11.165,,,
,service,,41.17100525,-8.657236950000001,3.585,,parking_aisle,
,service,,41.17041155,-8.657374950000001,16.715,,driveway,
,service,,41.17041155,-8.657374950000001,16.715,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.170351,-8.65730785,5.118,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17040220139587,-8.657264451647205,8.389,,,
,service,,41.170373549999994,-8.657407500000001,16.764,,driveway,
,service,,41.170373549999994,-8.657407500000001,16.764,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1702468,-8.65739615,22.368,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.170351,-8.65730785,5.118,,,
,service,,41.17019825,-8.65754645,15.41,,driveway,
,service,,41.17019825,-8.65754645,15.41,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17014675,-8.65748095,4.025,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1702468,-8.65739615,22.368,,,
,service,,41.1701698,-8.657570849999999,15.443,,driveway,
,service,,41.1701698,-8.657570849999999,15.443,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1701096,-8.65751245,5.776,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.17014675,-8.65748095,4.025,,,
,service,,41.17000675,-8.6576791,11.087,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16996154999999,-8.657639,4.854,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1700338,-8.65757715,14.261,,,
,service,,41.1699799,-8.657727699999999,14.696,,driveway,
,service,,41.1699799,-8.657727699999999,14.696,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16992905,-8.65766685,3.747,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16996154999999,-8.657639,4.854,,,
,service,,41.1699518,-8.6577521,14.734,,driveway,
,service,,41.1699518,-8.6577521,14.734,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16990215,-8.657689900000001,3.372,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16992905,-8.65766685,3.747,,,
,service,,41.16982435,-8.657834300000001,10.962,,driveway,
,service,,41.16982435,-8.657834300000001,10.962,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1697801,-8.65779425,4.627,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1698435,-8.657740050000001,12.14,,,
,service,,41.16979925,-8.6578868,15.336,,driveway,
,service,,41.16979925,-8.6578868,15.336,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.169748,-8.6578217,3.863,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1697801,-8.65779425,4.627,,,
,service,,41.169731299999995,-8.658025649999999,26.682,,driveway,
,service,,41.169731299999995,-8.658025649999999,26.682,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1696149,-8.6579357,13.626,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1696903,-8.657871149999998,6.322,,,
,service,,41.16957985581496,-8.658146197357095,25.364,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16946795,-8.658061700000001,13.997,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.169529350000005,-8.65800925,2.237,,,
,service,,41.16957985581496,-8.658146197357095,25.364,,driveway,
,service,,41.1694425,-8.658158499999999,10.584,,driveway,
,service,,41.16926235,-8.6583495,15.755,,driveway,
,service,,41.16926235,-8.6583495,15.755,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.169204099999995,-8.65828745,5.322,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.169256950000005,-8.65824215,8.666,,,
,service,,41.16922445,-8.6583825,15.829,,driveway,
,service,,41.16922445,-8.6583825,15.829,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1691607,-8.6583246,6.16,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.169204099999995,-8.65828745,5.322,,,
,service,,41.1696502,-8.6583851,8.598,,driveway,
Rua da Fonte da Moura,tertiary,,41.16957705,-8.6585657,30.689,,,
,service,,41.1696502,-8.6583851,8.598,,driveway,
,service,,41.17000675,-8.6576791,11.087,,driveway,
,service,,41.16922055,-8.65874835,9.128,,driveway,
Rua do Doutor Correia Pinto,tertiary,,41.16924685,-8.65870275,3.697,,,
Rua do Doutor Correia Pinto,tertiary,,41.169266300000004,-8.65874145,4.093,,,
,service,,41.16922055,-8.65874835,9.128,,driveway,
,service,,41.1692388,-8.6587882,9.478,,driveway,
Rua do Doutor Correia Pinto,tertiary,,41.169266300000004,-8.65874145,4.093,,,
Rua do Doutor Correia Pinto,tertiary,,41.169280900000004,-8.658771699999999,1.925,,,
,service,,41.1692388,-8.6587882,9.478,,driveway,
,footway,,41.169123799999994,-8.658516200000001,5.382,,,
,footway,,41.1691584,-8.65848635,3.793,,,
Rua do Doutor Correia Pinto,tertiary,,41.16911595,-8.6584428,11.259,,,
Rua do Doutor Correia Pinto,tertiary,,41.16919085,-8.65859155,18.7,,,
,footway,,41.1691584,-8.65848635,3.793,,,
,footway,,41.169123799999994,-8.658516200000001,5.382,,,
,footway,,41.1690381,-8.658488649999999,8.369,,,
,footway,,41.16899895,-8.65840585,8.0,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16900095,-8.658460949999998,4.534,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16905295,-8.658416599999999,9.208,,,
,footway,,41.16899895,-8.65840585,8.0,,,
,footway,,41.1690381,-8.658488649999999,8.369,,,
,service,,41.16924185,-8.6589554,10.856,,driveway,
Rua da Fonte da Moura,tertiary,,41.16925445,-8.6590387,9.973,,,
,service,,41.16924185,-8.6589554,10.856,,driveway,
,service,,41.1691852,-8.6590448,11.472,,driveway,
Rua da Fonte da Moura,tertiary,,41.16921665,-8.6591025,3.619,,,
,service,,41.1691852,-8.6590448,11.472,,driveway,
,service,,41.169164300000006,-8.659077799999999,11.714,,driveway,
Rua da Fonte da Moura,tertiary,,41.1691809,-8.65916285,9.238,,,
,service,,41.169164300000006,-8.659077799999999,11.714,,driveway,
,service,,41.169110950000004,-8.65916185,12.327,,driveway,
Rua da Fonte da Moura,tertiary,,41.16914155,-8.65922925,4.91,,,
,service,,41.169110950000004,-8.65916185,12.327,,driveway,
,service,,41.16892155,-8.658601149999999,10.296,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.168868,-8.658573449999999,7.768,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.168915,-8.65853385,4.609,,,
,service,,41.16892155,-8.658601149999999,10.296,,driveway,
,service,,41.16895635,-8.6585716,10.265,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.168915,-8.65853385,4.609,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.168943799999994,-8.658509599999999,2.974,,,
,service,,41.16895635,-8.6585716,10.265,,driveway,
,service,,41.16916635,-8.6587399,18.368,,driveway,
Rua do Doutor Correia Pinto,tertiary,,41.16919085,-8.65859155,18.7,,,
Rua do Doutor Correia Pinto,tertiary,,41.16924685,-8.65870275,3.697,,,
,service,,41.16916635,-8.6587399,18.368,,driveway,
,service,,41.16870075,-8.658820200000001,14.869,,driveway,
,service,,41.16846150000001,-8.65908985,24.965,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1683796,-8.65898215,6.899,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1684575,-8.65891745,13.533,,,
,service,,41.16846150000001,-8.65908985,24.965,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16815895,-8.6591664,12.397,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.16824965,-8.6590904,11.452,,,
,"['unclassified', 'service']",,41.16843704139161,-8.659762498668302,135.57999999999998,,"['driveway', 'parking_aisle']",
Rua da Fonte da Moura,tertiary,,41.1685857,-8.6604223,10.816,,,
,"['unclassified', 'service']",,41.168437041391606,-8.6597624986683,135.58,,"['driveway', 'parking_aisle']",
,service,,41.16798787947046,-8.660271554792578,20.805,,parking_aisle,
,service,,41.1680464,-8.660190799999999,7.074,,parking_aisle,
,service,,41.1680464,-8.660190799999999,7.074,,parking_aisle,
,service,,41.16798787947046,-8.660271554792578,20.805,,parking_aisle,
,service,,41.1681394305499,-8.660465011146334,43.95,,parking_aisle,
,service,,41.16804055,-8.660644399999999,13.551,,parking_aisle,
,service,,41.16804055,-8.660644399999999,13.551,,parking_aisle,
Rua da Fonte da Moura,residential,,41.168010230241485,-8.66072201728302,14.156,,,
,service,,41.1678563,-8.660561099999999,35.712,,parking_aisle,
,service,,41.16760715,-8.66081775,27.06,,parking_aisle,
Rua da Fonte da Moura,residential,,41.167657000000005,-8.6609666,3.718,,,
,service,,41.16760715,-8.66081775,27.06,,parking_aisle,
,service,,41.167813100000004,-8.660583249999998,35.98,,parking_aisle,
,service,,41.167749400000005,-8.660824250000001,8.855,,parking_aisle,
Rua da Fonte da Moura,residential,,41.1677212,-8.660911850000002,13.25,,,
,service,,41.167749400000005,-8.660824250000001,8.855,,parking_aisle,
,service,,41.1675721,-8.66082795,29.638,,parking_aisle,
Rua da Fonte da Moura,residential,,41.1675958,-8.66101935,12.509,,,
,service,,41.1675721,-8.66082795,29.638,,parking_aisle,
,service,,41.16751955,-8.6609998,12.092,,parking_aisle,
Rua da Fonte da Moura,residential,,41.167522,-8.6610881,7.549,,,
,service,,41.16751955,-8.6609998,12.092,,parking_aisle,
,service,,41.16742335,-8.6610719,11.123,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.1674271,-8.66113575,5.076,,,
,service,,41.16742335,-8.6610719,11.123,,parking_aisle,
,service,,41.16732855,-8.6609816,31.884,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.16738445,-8.66114885,4.659,,,
,service,,41.16732855,-8.6609816,31.884,,parking_aisle,
,service,,41.16714117063365,-8.660809288450107,12.175999999999998,,parking_aisle,
,service,,41.167178050000004,-8.6607621,4.35,,parking_aisle,
,service,,41.16727584999999,-8.6609698,36.668,,parking_aisle,
,service,,41.16714117063365,-8.660809288450107,12.175999999999998,,parking_aisle,
,service,,41.167178050000004,-8.6607621,4.35,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.1672873,-8.6611776,17.476,,,
,service,,41.16727584999999,-8.6609698,36.668,,parking_aisle,
,service,,41.1673745,-8.661214900000001,10.313,,parking_aisle,
,service,,41.167178050000004,-8.661146550000002,10.941,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.1671889,-8.66120615,3.329,,,
,service,,41.167178050000004,-8.661146550000002,10.941,,parking_aisle,
,service,,41.167107200000004,-8.6611829,7.815,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.167056450000004,-8.6612398,15.839,,,
,service,,41.167107200000004,-8.6611829,7.815,,parking_aisle,
,footway,,41.166739050000004,-8.6613573,6.059,,,
,footway,,41.166726,-8.6612884,5.835,,,
,footway,,41.1666149,-8.66120165,4.509,,,
,footway,,41.1665694,-8.661244400000001,7.885,,,
,footway,,41.16655145,-8.6615854,4.666,,,
,footway,,41.16651725,-8.6615731,3.213,,,
,service,,41.166477650000004,-8.66140605,3.277,,driveway,
Rua da Fonte da Moura,residential,,41.16657358339006,-8.661379268396132,20.931,,,
,footway,,41.16660675,-8.6629597,5.088,,,
,footway,,41.1665614,-8.66295625,5.014,,,
,footway,,41.1667765,-8.6630344,7.604,,,
,footway,,41.16672505,-8.66299445,5.651,,,
,service,,41.16688565,-8.661203149999999,14.068,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.166894799999994,-8.6612809,5.412,,,
,service,,41.16688565,-8.661203149999999,14.068,,parking_aisle,
,service,,41.166841149999996,-8.6612261,12.154,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.166846,-8.661293350000001,5.639,,,
,service,,41.166841149999996,-8.6612261,12.154,,parking_aisle,
,service,,41.1667936,-8.6612442,11.124,,parking_aisle,
Rua da Fonte da Moura,tertiary,,41.16677675,-8.66131095,10.041,,,
,service,,41.1667936,-8.6612442,11.124,,parking_aisle,
,service,,41.16658725,-8.66108725,10.264,,driveway,
Rua da Cidade de Mindelo,tertiary,,41.1665151,-8.6610557,12.947,,,
Rua da Cidade de Mindelo,tertiary,,41.1665732,-8.661168400000001,9.921,,,
,service,,41.16658725,-8.66108725,10.264,,driveway,
,footway,,41.164907400000004,-8.663666450000001,3.478,,,
,footway,,41.1649184,-8.6636434,1.097,,,
,footway,,41.1648809,-8.663580849999999,2.324,,,
,footway,,41.164863249999996,-8.663573549999999,1.788,,,
,footway,,41.16395,-8.66286965,2.339,,,
,footway,,41.163929350000004,-8.6628882,3.207,,,
Rua da Vilarinha,tertiary,,41.163913750000006,-8.6628157,11.944,,,
,footway,,41.163929350000004,-8.6628882,3.207,,,
,footway,,41.16395,-8.66286965,2.339,,,
Rua da Vilarinha,tertiary,,41.16398802836782,-8.662983778186026,20.723,,,building_passage
,footway,,41.1664454,-8.6614833,2.246,,,
,footway,,41.1664301,-8.66146165,2.725,,,
,service,,41.167956849999996,-8.65957135,33.361,,driveway,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1678457,-8.6594289,7.597,,,
Avenida do Doutor Antunes Guimarães,secondary,50,41.1679025,-8.6593813,7.338,,,
,service,,41.167956849999996,-8.65957135,33.361,,driveway,
,service,,41.16789961137503,-8.660025814545282,11.312999999999999,,parking_aisle,
,service,,41.16794535,-8.6600018,3.089,,parking_aisle,
,service,,41.1678281,-8.65976015,45.042,,driveway,
,service,,41.16789961137503,-8.660025814545282,11.312999999999999,,parking_aisle,
